Gene	# of interactions	# of interactions with differentially expressed genes	Proportion of interactions with differentially expressed genes	Diff. expression component	# of interactions with genes with disease-associated mutations	Proportion of interactions with genes with disease-associated mutations	Mutations component	% of genes` expression in lypmh nodes and leukocytes	Expression in tissues component	Localization component	TABT	% from top
CHMP4B	1287	10	0.00777000777000777	-0.07071493455445857	4	0.003108003108003108	-0.3278449537985712	0.109959971744761	-0.03524096661643974	1	0	25.525458019557156
OTULIN	330	8	0.024242424242424242	1.8993694041900895	4	0.012121212121212121	1.6214046801855724	0.22058823529411764	0.9353814781993861	0	0.0	25.531077891424076
MT3	1066	3	0.0028142589118198874	-0.6634174823935052	2	0.001876172607879925	-0.5942478684515765	0.013089005235602096	-0.8851606103686228	0	-0.0	25.536697763291
TIGD3	113	1	0.008849557522123894	0.05839812321098389	0	0.0	-1.0	0.4166666666666667	2.655720569932174	0	0.0	25.542317635157918
WFDC3	133	1	0.007518796992481203	-0.10075948930194605	1	0.007518796992481203	0.626059294100073	0.006768189509306261	-0.940617736935112	1	0	25.547937507024837
KDM7A	1304	11	0.00843558282208589	0.008887168060776827	8	0.006134969325153374	0.32678457739453814	0.21140142517814728	0.8547788924881529	0	0.0	25.55355737889176
SPATC1L	146	2	0.0136986301369863	0.6383423003128929	1	0.00684931506849315	0.4812731925706144	0.13793103448275862	0.2101695679775472	0	0.0	25.55917725075868
NDUFC2-KCTD14	327	2	0.0061162079510703364	-0.26850771912635363	1	0.0030581039755351682	-0.3386364338981354	0.0	-1.0	1	0	25.564797122625606
FAM72D	206	1	0.0048543689320388345	-0.419422388724072	0	0.0	-1.0	0.0	-1.0	0	-0.0	25.570416994492522
RHOJ	1481	2	0.0013504388926401081	-0.8384888751886007	7	0.004726536124240378	0.022188523164867028	0.1794027745121091	0.5740313914083698	1	0	25.57603686635945
CES5A	575	2	0.0034782608695652175	-0.5840035202683785	3	0.0052173913043478265	0.12834375364509426	0.004784688995215312	-0.9580204336467119	1	0	25.581656738226364
MDM1	315	2	0.006349206349206349	-0.2406413465216433	1	0.0031746031746031746	-0.31344163137996917	0.14452856159669647	0.26805448537220605	0	-0.0	25.58727661009329
GOSR2	768	3	0.00390625	-0.5328164534264016	1	0.0013020833333333333	-0.7184037941206906	0.13068181818181818	0.14656690602418176	1	0	25.59289648196021
SRGAP2C	587	6	0.010221465076660987	0.22247687825732035	2	0.0034071550255536627	-0.26314859926640644	0.10457516339869283	-0.08248581774251307	0	-0.0	25.598516353827133
METAP1D	971	3	0.003089598352214212	-0.6304871639871025	1	0.0010298661174047373	-0.7772750915393309	0.06377204884667571	-0.44048130218677173	0	-0.0	25.604136225694052
TRAK2	426	1	0.002347417840375587	-0.7192512020590582	1	0.002347417840375587	-0.492333600668287	0.12541993281075028	0.10040054781385035	0	-0.0	25.609756097560975
ZNF345	119	1	0.008403361344537815	0.005033511956648544	0	0.0	-1.0	0.1697792869269949	0.48959751576183647	0	-0.0	25.615375969427895
PPP1R3F	299	2	0.006688963210702341	-0.20000676974688175	0	0.0	-1.0	0.10878010878010878	-0.04559276495943243	1	0	25.620995841294818
PARP8	229	5	0.021834061135371178	1.6113316140358336	0	0.0	-1.0	0.42379788101059496	2.718287914649839	0	0.0	25.626615713161737
GFPT2	960	10	0.010416666666666666	0.2458227908629289	1	0.0010416666666666667	-0.7747230352965524	0.07936507936507936	-0.3036722723938717	0	-0.0	25.632235585028663
TRIM44	247	7	0.02834008097165992	2.3894450018618962	2	0.008097165991902834	0.7511407782616172	0.14106583072100312	0.23767342179521864	0	0.0	25.63785545689558
HOXC4	506	1	0.001976284584980237	-0.7636383637888514	1	0.001976284584980237	-0.5725970630132219	0.13347022587268995	0.17103164047108657	0	-0.0	25.643475328762506
NOVA1	948	2	0.002109704641350211	-0.7476814600783941	2	0.002109704641350211	-0.543742856296815	0.03768844221105528	-0.6693318077448285	0	-0.0	25.649095200629425
TBC1D15	852	1	0.0011737089201877935	-0.8596256010295292	4	0.004694835680751174	0.015332798663425913	0.10136157337367625	-0.11068098692118973	0	-0.0	25.654715072496348
TUSC3	701	4	0.005706134094151213	-0.3175521373874968	1	0.0014265335235378032	-0.6914894634589019	0.036016949152542374	-0.6839970354804392	1	0	25.660334944363267
RGL4	296	1	0.0033783783783783786	-0.5959493651255365	2	0.006756756756756757	0.46125598726560624	0.3703703703703704	2.2495293954952658	0	0.0	25.66595481623019
SALL2	519	3	0.005780346820809248	-0.3086763703882013	1	0.0019267822736030828	-0.5833027242479581	0.05750431282346176	-0.4954727218034953	0	-0.0	25.67157468809711
SEC14L6	153	4	0.026143790849673203	2.1267709260873513	0	0.0	-1.0	0.011583011583011582	-0.8983737911061326	0	0.0	25.677194559964033
RPS16	1924	15	0.007796257796257797	-0.06757545798200737	1	0.0005197505197505198	-0.8875956932872611	0.16483300589390962	0.44620018460027994	0	-0.0	25.682814431830952
DYNLRB1	589	3	0.0050933786078098476	-0.3908370733980924	2	0.003395585738539898	-0.26565064137416056	0.08976464148877943	-0.21242932877651685	0	-0.0	25.68843430369788
FAM3B	324	4	0.012345679012345678	0.4765307150968046	0	0.0	-1.0	0.030223390275952694	-0.7348281531402681	1	0	25.694054175564794
POMGNT2	272	1	0.003676470588235294	-0.5602978385189662	2	0.007352941176470588	0.5901903390831597	0.058011049723756904	-0.49102674937960894	1	0	25.69967404743172
ZNF197	246	0	0.0	-1.0	0	0.0	-1.0	0.10050251256281408	-0.11821815398620927	0	-0.0	25.70529391929864
DNAJA3	1029	12	0.011661807580174927	0.39474038393983885	1	0.0009718172983479105	-0.7898290708306028	0.10606060606060606	-0.06945294583544662	1	0	25.710913791165563
STAT5B	1526	27	0.017693315858453473	1.1161026696701912	19	0.012450851900393184	1.69269451912902	0.20016406890894176	0.7561853697721748	0	0.0	25.716533663032482
SF3B4	913	5	0.00547645125958379	-0.34502197194500994	0	0.0	-1.0	0.1505235602094241	0.32065298076083776	0	-0.0	25.722153534899405
FRMD4A	447	1	0.0022371364653243847	-0.7324407429019213	4	0.008948545861297539	0.9352652001369997	0.03604651162790698	-0.6837376623221468	0	-0.0	25.727773406766325
DPH1	630	2	0.0031746031746031746	-0.6203206732608216	0	0.0	-1.0	0.1016949152542373	-0.10775633547418123	0	-0.0	25.733393278633248
SRSF11	829	2	0.0024125452352231603	-0.7114620315492372	1	0.0012062726176115801	-0.7391243834555974	0.12729026036644167	0.11681029561669508	0	-0.0	25.739013150500167
CELSR1	673	2	0.0029717682020802376	-0.6445795306899222	1	0.0014858841010401188	-0.6786539582239083	0.07894736842105263	-0.30733715517074606	1	0	25.74463302236709
CLPP	1284	15	0.011682242990654205	0.39718443835094835	4	0.003115264797507788	-0.32627449808314735	0.11663479923518165	0.02332216336151105	0	0.0	25.75025289423401
CEP128	292	1	0.003424657534246575	-0.5904144249217768	1	0.003424657534246575	-0.2593634037146928	0.19073569482288827	0.6734633671624118	0	-0.0	25.755872766100936
C6orf62	134	0	0.0	-1.0	0	0.0	-1.0	0.19390287132222617	0.7012513166277767	0	-0.0	25.761492637967855
NPY4R	374	1	0.00267379679144385	-0.6802166098319754	0	0.0	-1.0	0.0	-1.0	1	0	25.767112509834778
IQCJ-SCHIP1	206	0	0.0	-1.0	0	0.0	-1.0	0.02366863905325444	-0.7923377664417226	0	-0.0	25.772732381701697
KAT6A	1188	9	0.007575757575757576	-0.09394706119059708	3	0.0025252525252525255	-0.45387402496133905	0.22764227642276422	0.9972717260117242	0	0.0	25.77835225356862
OR8H2	53	0	0.0	-1.0	0	0.0	-1.0	0	-1.0	1	0	25.78397212543554
HELZ	839	20	0.023837902264600714	1.8509889850498493	2	0.0023837902264600714	-0.48446749436159786	0.22044728434504793	0.9341448127181087	0	0.0	25.789591997302463
PBOV1	28	0	0.0	-1.0	0	0.0	-1.0	0.06249999999999999	-0.451641914510174	0	-0.0	25.795211869169382
DNAAF3	192	1	0.005208333333333333	-0.37708860456853555	0	0.0	-1.0	0.012578616352201257	-0.8896386243039344	0	-0.0	25.800831741036305
METTL7B	705	2	0.0028368794326241137	-0.660712090999032	1	0.0014184397163120568	-0.6932398778506245	0.0047092064987049684	-0.9586826966431024	1	0	25.806451612903224
PDE4A	804	3	0.0037313432835820895	-0.5537351196908911	3	0.0037313432835820895	-0.19303773837571003	0.10606060606060606	-0.06945294583544662	1	0	25.81207148477015
WNT3	955	3	0.0031413612565445027	-0.6242963730172527	1	0.0010471204188481676	-0.7735435747483668	0.02989130434782609	-0.7377417852005179	1	0	25.817691356637066
SLC13A1	510	4	0.00784313725490196	-0.06196872217379466	1	0.00196078431372549	-0.5759492429111575	0.0	-1.0	1	0	25.823311228503993
SMYD5	842	3	0.0035629453681710215	-0.5738753399423712	2	0.0023752969121140144	-0.48630430851470374	0.09422492401215805	-0.1732960170122987	0	-0.0	25.828931100370912
PIWIL4	955	13	0.013612565445026177	0.628049050258571	0	0.0	-1.0	0.07936507936507937	-0.30367227239387157	0	-0.0	25.834550972237835
UGT2A2	332	1	0.0030120481927710845	-0.6397620845697555	1	0.0030120481927710845	-0.34859672856834417	0	-1.0	1	0	25.840170844104755
ABHD13	203	1	0.0049261083743842365	-0.4108424240254129	0	0.0	-1.0	0.21390374331550802	0.8767335546175865	1	0	25.845790715971678
ACTN4	1708	7	0.004098360655737705	-0.5098402134309787	6	0.00351288056206089	-0.2402837724286544	0.08914159941305942	-0.2178957313336597	0	-0.0	25.851410587838597
PTER	297	2	0.006734006734006734	-0.19461960994719746	0	0.0	-1.0	0.1276595744680851	0.12005055759624042	0	-0.0	25.85703045970552
UCMA	169	2	0.011834319526627219	0.4153726381401323	1	0.005917159763313609	0.279679799498874	0.0	-1.0	1	0	25.86265033157244
CRYGB	170	1	0.0058823529411764705	-0.296476541630346	0	0.0	-1.0	0.0	-1.0	0	-0.0	25.868270203439366
MRPL38	850	4	0.004705882352941176	-0.43718123330427683	2	0.002352941176470588	-0.49113909149338897	0.21739130434782608	0.9073324712689602	0	-0.0	25.87389007530628
FBLN2	762	1	0.0013123359580052493	-0.8430459476078199	2	0.0026246719160104987	-0.43237300232202175	0.1003167898627244	-0.11984763469426012	1	0	25.879509947173208
RNF14	617	4	0.006482982171799027	-0.22464189353101344	3	0.004862236628849271	0.05153591304040389	0.08265802269043761	-0.2747808788335525	0	-0.0	25.885129819040127
TOMM34	817	9	0.011015911872705019	0.3174919110227304	1	0.0012239902080783353	-0.7352926730534765	0.07958921694480103	-0.3017057499282317	1	0	25.89074969090705
KCNJ1	542	2	0.0036900369003690036	-0.5586753213179292	1	0.0018450184501845018	-0.6009854499717533	0.0	-1.0	1	0	25.89636956277397
GLUD2	830	5	0.006024096385542169	-0.2795241691395109	4	0.004819277108433735	0.04224523429064932	0.02616279069767442	-0.7704547549112356	0	-0.0	25.90198943464089
RANGAP1	1370	14	0.010218978102189781	0.2221794386275741	2	0.00145985401459854	-0.6842833779338544	0.13452188006482982	0.18025856974147328	0	-0.0	25.907609306507812
ABCA8	457	3	0.006564551422319475	-0.21488629372314325	2	0.00437636761487965	-0.053540979801708063	0.08755760368663594	-0.23179328115711004	1	0	25.91322917837473
OR4C12	85	0	0.0	-1.0	0	0.0	-1.0	0	-1.0	1	0	25.918849050241654
KRTAP4-3	202	0	0.0	-1.0	0	0.0	-1.0	0	-1.0	0	-0.0	25.924468922108574
TBR1	1153	2	0.0017346053772766695	-0.7925429524321923	1	0.0008673026886383347	-0.81243201551144	0.0	-1.0	0	-0.0	25.930088793975496
NCKIPSD	560	2	0.0035714285714285713	-0.5728607574184245	2	0.0035714285714285713	-0.22762183530246533	0.09785932721712538	-0.14140874687831512	1	0	25.935708665842416
UCHL3	956	7	0.007322175732217573	-0.12427519303358966	2	0.0020920502092050207	-0.5475609077085571	0.09523809523809523	-0.16440672687264601	0	-0.0	25.94132853770934
BARX2	337	2	0.005934718100890208	-0.2902137215261651	1	0.002967359050445104	-0.3582614655332056	0.013568521031207597	-0.880953468550377	0	-0.0	25.946948409576258
PAFAH1B1	1301	0	0.0	-1.0	1	0.0007686395080707148	-0.8337694956838512	0.1105121293800539	-0.030396484955994875	1	0	25.952568281443185
TAF5L	1050	9	0.008571428571428572	0.02513418219578161	0	0.0	-1.0	0.15763546798029557	0.38305093483148256	0	-0.0	25.958188153310104
RNF31	564	23	0.040780141843971635	3.877263691888914	6	0.010638297872340425	1.300700916120316	0.1962025316455696	0.7214279139427451	0	0.0	25.963808025177027
NEDD4L	1671	12	0.00718132854578097	-0.14112037398318716	4	0.0023937761819269898	-0.4823078728538367	0.026905829596412557	-0.7639355327039314	0	-0.0	25.969427897043946
LYPD4	142	1	0.007042253521126761	-0.15775360617717477	1	0.007042253521126761	0.5229991979951388	0.0	-1.0	1	0	25.97504776891087
ZSCAN21	281	1	0.0035587188612099642	-0.5743808258973624	1	0.0035587188612099642	-0.2303705120451612	0.10144927536231885	-0.10991151340781848	0	-0.0	25.98066764077779
ATP2B3	1708	1	0.000585480093676815	-0.9299771733472827	4	0.00234192037470726	-0.49352251495243626	0.0	-1.0	1	0	25.98628751264471
SCN1B	400	0	0.0	-1.0	0	0.0	-1.0	0.02666666666666667	-0.7660338835243409	1	0	25.99190738451163
DUSP22	938	4	0.0042643923240938165	-0.489982993932447	8	0.008528784648187633	0.8444851694269485	0.18024263431542462	0.5814000940295851	0	0.0	25.997527256378554
AVP	745	1	0.0013422818791946308	-0.8394644457411528	1	0.0013422818791946308	-0.70971021997945	0.0	-1.0	1	0	26.003147128245473
NPR2	700	2	0.002857142857142857	-0.6582886059347395	0	0.0	-1.0	0.08918406072106262	-0.21752318730863524	1	0	26.0087670001124
NUDT18	221	3	0.013574660633484163	0.6235156731607401	0	0.0	-1.0	0.13245033112582782	0.16208335997843948	0	-0.0	26.014386871979315
CDH12	474	4	0.008438818565400843	0.009274159686423391	0	0.0	-1.0	0.0	-1.0	1	0	26.020006743846242
FHDC1	992	1	0.0010080645161290322	-0.8794365041100392	3	0.0030241935483870967	-0.3459701024738618	0.05166475315729047	-0.54670743794182	0	-0.0	26.02562661571316
CCZ1B	349	0	0.0	-1.0	0	0.0	-1.0	0.1931818181818182	0.6949249915140081	1	0	26.031246487580084
CCDC57	222	1	0.0045045045045045045	-0.46126582016738205	1	0.0045045045045045045	-0.025829341822929223	0.07952286282306162	-0.30228792303481383	0	-0.0	26.036866359447004
GINS1	816	4	0.004901960784313725	-0.4137304513586217	4	0.004901960784313725	0.06012689272210643	0.06553398058252427	-0.42502258997183284	0	-0.0	26.042486231313926
CST11	167	0	0.0	-1.0	0	0.0	-1.0	0.0	-1.0	1	0	26.048106103180846
EBPL	239	3	0.012552301255230125	0.5012425262281319	0	0.0	-1.0	0.1445221445221445	0.26799818369675393	1	0	26.05372597504777
ADAMTS15	355	1	0.0028169014084507044	-0.66310144247087	1	0.0028169014084507044	-0.39080032080194443	0.022922636103151862	-0.7988829944335308	1	0	26.059345846914688
CARD14	698	8	0.011461318051575931	0.3707620392302714	8	0.011461318051575931	1.4786921044734638	0.21276595744680854	0.8667509293270678	0	0.0	26.064965718781615
KCNB1	1165	6	0.005150214592274678	-0.3840395471785003	1	0.0008583690987124463	-0.814364046252953	0.007623888182973316	-0.9331100683519399	1	0	26.07058559064853
CCDC82	172	1	0.005813953488372093	-0.3046570469602257	0	0.0	-1.0	0.1232876712328767	0.08169266178815002	0	-0.0	26.076205462515457
HUNK	1023	8	0.007820136852394917	-0.06471954703545507	7	0.006842619745845552	0.47982522268540373	0.032679738562091505	-0.7132768180445355	0	-0.0	26.081825334382376
PLEKHA8	371	4	0.01078167115902965	0.2894769587368322	0	0.0	-1.0	0.18292682926829268	0.6049504941165641	1	0	26.0874452062493
MAP2K6	776	10	0.01288659793814433	0.5412240711706338	6	0.007731958762886598	0.672158913262704	0.13710368466152528	0.2029106245535174	0	0.0	26.09306507811622
KLHDC3	287	1	0.003484320557491289	-0.5832787877252921	1	0.003484320557491289	-0.2464603271243564	0.10775473399458972	-0.05458912582818081	0	-0.0	26.09868494998314
C1orf94	48	0	0.0	-1.0	0	0.0	-1.0	0.0	-1.0	0	-0.0	26.10430482185006
FAM185A	69	1	0.014492753623188406	0.733318665548423	0	0.0	-1.0	0.07407407407407407	-0.3500941209009469	0	-0.0	26.109924693716984
FAM20A	244	0	0.0	-1.0	1	0.004098360655737705	-0.11366440116676342	0.0781563126252505	-0.314277664637973	1	0	26.115544565583903
CHML	598	2	0.0033444816053511705	-0.600003384873441	0	0.0	-1.0	0.14906832298136646	0.30788512315585853	0	-0.0	26.12116443745083
LIPE	945	5	0.005291005291005291	-0.36720112210136946	2	0.0021164021164021165	-0.5422944209199794	0.01268713524486171	-0.8886865089084343	1	0	26.126784309317745
CT45A5	221	1	0.004524886877828055	-0.45882810894641995	0	0.0	-1.0	0	-1.0	0	-0.0	26.132404181184672
C20orf141	1	0	0.0	0	0	0.0	0	0.0	-1.0	1	0	26.138024053051588
KMT2D	1541	12	0.007787151200519144	-0.0686645976157727	9	0.005840363400389357	0.26307136602062775	0.22790697674418606	0.9995941349954589	0	0.0	26.143643924918514
ABHD2	553	1	0.0018083182640144665	-0.7837269657814807	1	0.0018083182640144665	-0.6089224482544129	0.17419354838709677	0.5283270511716444	1	0	26.149263796785434
RTN2	666	4	0.006006006006006006	-0.2816877602231761	1	0.0015015015015015015	-0.6752764472743097	0.03488372093023256	-0.6939396732149807	1	0	26.154883668652356
FRMD1	396	2	0.005050505050505051	-0.395964707460398	0	0.0	-1.0	0.010638297872340425	-0.9066624535336466	0	-0.0	26.160503540519276
ZFAND1	328	4	0.012195121951219513	0.45852424296147787	0	0.0	-1.0	0.10616438356164383	-0.06854243012687082	0	-0.0	26.1661234123862
PRMT7	810	1	0.0012345679012345679	-0.8523469284903196	1	0.0012345679012345679	-0.7330050788699881	0.12222222222222222	0.07234470051343764	0	-0.0	26.171743284253118
CRIPT	258	1	0.003875968992248062	-0.5364380313068171	0	0.0	-1.0	0.11868131868131868	0.04127777112793344	0	-0.0	26.17736315612004
CCDC9	131	0	0.0	-1.0	1	0.007633587786259542	0.6508846268344253	0.07473309608540925	-0.34431204012604427	0	-0.0	26.18298302798696
STK24	839	2	0.0023837902264600714	-0.7149011014950151	2	0.0023837902264600714	-0.48446749436159786	0.18309859154929578	0.6064574898856877	1	0	26.188602899853887
LRRTM1	1320	3	0.0022727272727272726	-0.7281841183571791	2	0.0015151515151515152	-0.6723244149768034	0.013698630136986304	-0.8798119264679833	1	0	26.194222771720803
COQ9	714	4	0.0056022408963585435	-0.3299776586955676	2	0.0028011204481792717	-0.3942132041587963	0.05952380952380952	-0.4777542042954038	0	-0.0	26.19984264358773
MBD2	461	2	0.004338394793926247	-0.4811323734366977	1	0.0021691973969631237	-0.5308766027867468	0.20883534136546184	0.832264767580463	0	-0.0	26.20546251545465
ZNF696	137	0	0.0	-1.0	0	0.0	-1.0	0.13698630136986303	0.20188073532016693	0	-0.0	26.21108238732157
PMVK	327	2	0.0061162079510703364	-0.26850771912635363	0	0.0	-1.0	0.09523809523809523	-0.16440672687264601	0	-0.0	26.21670225918849
MLH3	642	10	0.01557632398753894	0.8629125844679312	3	0.004672897196261682	0.010588252875278965	0.1377245508982036	0.2083579368877605	0	0.0	26.222322131055414
RAB1B	1050	3	0.002857142857142857	-0.6582886059347395	1	0.0009523809523809524	-0.7940324894139907	0.130635838150289	0.1461634896712202	1	0	26.227942002922333
MXRA8	437	2	0.004576659038901602	-0.4526362108794454	1	0.002288329519450801	-0.5051123887521517	0.055954518252543384	-0.5090701999444766	1	0	26.233561874789256
PDZRN3	1194	12	0.010050251256281407	0.20199987862151944	4	0.0033500837520938024	-0.2754911687929323	0.03009630818619583	-0.7359431370032941	0	-0.0	26.239181746656175
ZNF703	382	1	0.002617801047120419	-0.6869136441810441	2	0.005235602094240838	0.13228212625816613	0.09233791748526522	-0.18985210159459884	0	-0.0	26.244801618523102
ABL2	1202	10	0.008319467554076539	-0.005000100475530986	5	0.004159733777038269	-0.10039148870503452	0.1	-0.12262706321627823	0	-0.0	26.250421490390018
MED15	833	6	0.007202881152460984	-0.13854270403715835	1	0.0012004801920768306	-0.740377087496627	0.1488673139158576	0.306121524014602	0	-0.0	26.256041362256944
CRISPLD1	317	0	0.0	-1.0	1	0.0031545741324921135	-0.31777322992015866	0.019254658385093167	-0.831064838259035	1	0	26.261661234123864
ZBTB39	238	1	0.004201680672268907	-0.4974832440216757	0	0.0	-1.0	0.16981132075471697	0.4898785718968859	0	-0.0	26.26728110599078
CAPN13	370	0	0.0	-1.0	2	0.005405405405405406	0.169004789812485	0.0	-1.0	0	-0.0	26.272900977857706
MYH9	2151	12	0.005578800557880056	-0.33278109945416356	11	0.005113900511390051	0.10596222560130492	0.16901850109752273	0.4829225867871621	0	0.0	26.278520849724625
PSG6	83	1	0.012048192771084338	0.44095166172097816	0	0.0	-1.0	0	-1.0	1	0	26.284140721591548
RAB42	732	3	0.004098360655737705	-0.5098402134309787	5	0.006830601092896175	0.4772259980553942	0.08786610878661087	-0.22908654090133243	1	0	26.289760593458467
SPAG8	229	1	0.004366812227074236	-0.4777336771928333	2	0.008733624454148471	0.8887850315747572	0.024793388429752067	-0.7824695198056888	0	-0.0	26.29538046532539
MMP24	529	4	0.007561436672967864	-0.09565982667038801	3	0.005671077504725898	0.22646060178814592	0.050980392156862744	-0.5527118361494752	1	0	26.30100033719231
NTSR1	608	2	0.003289473684210526	-0.6065822765696014	0	0.0	-1.0	0.03571428571428572	-0.6866525225772422	1	0	26.306620209059233
EXD2	409	6	0.014669926650366748	0.7545083802861787	0	0.0	-1.0	0.0984251968503937	-0.13644395985854155	1	0	26.312240080926152
RPLP0	2323	17	0.007318123116659492	-0.12475988175277652	6	0.002582866982350409	-0.4414139833440128	0.1910189982728843	0.6759489949616516	0	0.0	26.31785995279308
ARCN1	1163	7	0.0060189165950128975	-0.2801436668444641	2	0.0017196904557179708	-0.6280896197501123	0.15546218487394958	0.36398313701671026	1	0	26.323479824659994
SLC13A5	611	2	0.0032733224222585926	-0.6085139511527293	0	0.0	-1.0	0.0012642225031605564	-0.9889080538965396	1	0	26.32909969652692
URGCP	120	1	0.008333333333333333	-0.003341767309656831	0	0.0	-1.0	0.08130081300813008	-0.2866886692815271	0	-0.0	26.334719568393837
MYH15	950	6	0.00631578947368421	-0.24463797101363466	5	0.005263157894736842	0.1382415058700511	0.03896103896103897	-0.6581663882660823	0	-0.0	26.340339440260763
LCE3B	206	1	0.0048543689320388345	-0.419422388724072	9	0.043689320388349516	8.448509587562075	0	-1.0	0	0.0	26.345959312127682
SHCBP1	577	0	0.0	-1.0	0	0.0	-1.0	0.1675977653631285	0.47045743595037176	0	-0.0	26.351579183994605
ZFAND5	431	5	0.01160092807424594	0.3874592566454893	2	0.004640371229698376	0.003553995894708611	0.08878504672897196	-0.22102402808921906	0	0.0	26.357199055861525
EGFL7	476	0	0.0	-1.0	3	0.0063025210084033615	0.3630202906427083	0.08665511265164645	-0.23971149325500712	1	0	26.362818927728448
ABCE1	1711	24	0.014026884862653419	0.67760123328357	3	0.0017533606078316774	-0.6208079144676043	0.10546875	-0.07464573073591849	1	0	26.368438799595367
CEMP1	67	0	0.0	-1.0	0	0.0	-1.0	0	-1.0	0	-0.0	26.37405867146229
AQP8	567	3	0.005291005291005291	-0.36720112210136946	1	0.001763668430335097	-0.6185786840999828	0.0	-1.0	1	0	26.37967854332921
PTH2R	355	2	0.005633802816901409	-0.32620288494173977	0	0.0	-1.0	0.03252032520325203	-0.7146754677126108	1	0	26.385298415196136
STATH	177	0	0.0	-1.0	0	0.0	-1.0	0.0	-1.0	1	0	26.39091828706305
GNE	699	3	0.004291845493562232	-0.4866996226487503	2	0.002861230329041488	-0.38121348750984346	0.09263157894736843	-0.18727559540034194	0	-0.0	26.396538158929978
PDIA4	1323	14	0.010582010582010581	0.26559775579726114	2	0.0015117157974300832	-0.6730674435142711	0.08876914350538855	-0.22116355866901613	0	-0.0	26.402158030796897
PPP1R12C	903	5	0.005537098560354375	-0.33776861615259585	4	0.004429678848283499	-0.04201157866972445	0.0979498861047836	-0.14061420770614957	0	-0.0	26.40777790266382
ZNF587	192	1	0.005208333333333333	-0.37708860456853555	1	0.005208333333333333	0.12638482351723804	0.12380952380952381	0.08627125506556027	0	-0.0	26.41339777453074
DMPK	863	3	0.0034762456546929316	-0.584244537927551	0	0.0	-1.0	0.049707602339181284	-0.5638789495519512	1	0	26.419017646397663
COL4A2	1175	8	0.006808510638297872	-0.18570901839767706	4	0.003404255319148936	-0.26377570684149887	0.0383514596451059	-0.6635146722123105	1	0	26.424637518264582
PSMD7	1736	14	0.008064516129032258	-0.03549203288031307	10	0.00576036866359447	0.2457712333831205	0.08301158301158301	-0.27167883626061706	0	-0.0	26.430257390131505
IAPP	458	6	0.013100436681222707	0.5667989684215001	2	0.004366812227074236	-0.055607484212621384	0.0	-1.0	1	0	26.435877261998424
FGFR3	1476	13	0.008807588075880758	0.0533786199166228	10	0.006775067750677507	0.46521603059152933	0.004659832246039143	-0.9591158929737316	1	0	26.44149713386535
FANCL	598	7	0.011705685618729096	0.39998815294295686	2	0.0033444816053511705	-0.27670272202237556	0.10384615384615385	-0.08888195026305815	0	0.0	26.447117005732267
ZNF805	80	0	0.0	-1.0	0	0.0	-1.0	0.11594202898550725	0.01724398467677883	0	-0.0	26.452736877599193
HCCS	853	5	0.005861664712778429	-0.29895083280866835	2	0.0023446658851113715	-0.4929287547120523	0.1331168831168831	0.16793150675755156	1	0	26.458356749466112
MRPS14	1096	7	0.006386861313868613	-0.23613785085776617	0	0.0	-1.0	0.10283159463487332	-0.09778341821047992	0	-0.0	26.463976621333035
MYO1A	1250	11	0.0088	0.05247109372100246	5	0.004	-0.13493645553876113	0.018633540372670804	-0.8365143596055178	0	-0.0	26.469596493199955
MAMSTR	99	0	0.0	-1.0	0	0.0	-1.0	0.014362657091561938	-0.8739859336755875	0	-0.0	26.475216365066878
PWWP2A	208	1	0.004807692307692308	-0.4250048657555712	1	0.004807692307692308	0.039739837092835226	0.22065727699530516	0.9359872314007005	0	0.0	26.480836236933797
SERPINA11	356	2	0.0056179775280898875	-0.3280955734671844	2	0.0056179775280898875	0.21497688828825678	0.0	-1.0	1	0	26.48645610880072
VTN	1145	5	0.004366812227074236	-0.4777336771928333	8	0.0069868995633187774	0.511028025259806	0.0014997321906802356	-0.986841755634738	1	0	26.49207598066764
TAF1C	340	1	0.0029411764705882353	-0.648238270815173	0	0.0	-1.0	0.14356435643564355	0.25959481023405584	0	-0.0	26.497695852534562
RMI2	472	1	0.00211864406779661	-0.7466123137227941	2	0.00423728813559322	-0.08361912663004359	0.24291497975708504	1.13127029178232	0	0.0	26.50331572440148
OR52D1	63	0	0.0	-1.0	0	0.0	-1.0	0.0	-1.0	1	0	26.508935596268408
ZNF653	331	2	0.006042296072507553	-0.2773475049979385	1	0.0030211480362537764	-0.3466287428540492	0.09689922480620154	-0.14983242559716894	0	-0.0	26.514555468135327
MICAL2	858	6	0.006993006993006993	-0.16364344109901272	7	0.008158508158508158	0.7644069962787505	0.15348837209302327	0.3466654378540846	0	0.0	26.52017534000225
SYNGR4	152	0	0.0	-1.0	1	0.006578947368421052	0.42280188233756383	0.0	-1.0	1	0	26.52579521186917
KCTD16	693	0	0.0	-1.0	2	0.002886002886002886	-0.3758560285272447	0.0030487804878048777	-0.9732508250980573	1	0	26.531415083736093
TLE2	711	3	0.004219409282700422	-0.4953629201567883	7	0.009845288326300985	1.129200003948197	0.06319702602230483	-0.4455263968281313	0	0.0	26.537034955603012
EPN2	804	7	0.008706467661691543	0.0412847207212541	2	0.0024875621890547263	-0.46202515891714	0.04878048780487805	-0.5720132015689162	0	-0.0	26.542654827469935
