ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
ILMN_1688606	1.56e-02	3.86e-03	3.04	-2.50902	0.297095	RNFT1	ring finger protein, transmembrane 1
ILMN_1708151	1.56e-02	3.86e-03	3.04	-2.51008	0.3024309	LAGE3	L antigen family member 3
ILMN_1679555	1.56e-02	3.86e-03	3.04	-2.51075	0.2992916	TIMM23	translocase of inner mitochondrial membrane 23
ILMN_1657708	1.56e-02	3.86e-03	-3.04	-2.5113	-0.5847734	MGLL	monoglyceride lipase
ILMN_1781028	1.56e-02	3.86e-03	3.04	-2.51133	0.3632532	ZMYM5	zinc finger MYM-type containing 5
ILMN_1795678	1.56e-02	3.87e-03	3.04	-2.51265	0.2155752	POLR3C	RNA polymerase III subunit C
ILMN_2105033	1.56e-02	3.87e-03	3.04	-2.51304	0.3182012	BLOC1S6	biogenesis of lysosomal organelles complex 1 subunit 6
ILMN_1752582	1.56e-02	3.87e-03	-3.04	-2.5136	-0.2228423	RAB5B	RAB5B, member RAS oncogene family
ILMN_2402930	1.56e-02	3.88e-03	-3.04	-2.51412	-0.1996853	H3F3AP4	H3 histone, family 3A, pseudogene 4
ILMN_1652215	1.57e-02	3.88e-03	3.04	-2.51571	0.4441464		
ILMN_2245676	1.57e-02	3.89e-03	3.04	-2.51624	0.3443106	BTF3	basic transcription factor 3
ILMN_1733305	1.57e-02	3.89e-03	3.04	-2.5173	0.2783039	EIF2A	eukaryotic translation initiation factor 2A
ILMN_1696556	1.57e-02	3.90e-03	3.04	-2.5186	0.5577706	URB2	URB2 ribosome biogenesis 2 homolog (S. cerevisiae)
ILMN_1703926	1.57e-02	3.90e-03	3.04	-2.51929	0.3638232	PTGER2	prostaglandin E receptor 2
ILMN_2191428	1.57e-02	3.90e-03	-3.04	-2.52056	-0.3172698	UBB	ubiquitin B
ILMN_1791568	1.57e-02	3.90e-03	3.04	-2.52059	0.482622	CEP57	centrosomal protein 57
ILMN_2348268	1.57e-02	3.91e-03	-3.04	-2.52089	-0.3063155	IFFO1	intermediate filament family orphan 1
ILMN_2232121	1.58e-02	3.93e-03	3.03	-2.52726	0.3960478	GPR65	G protein-coupled receptor 65
ILMN_1710571	1.58e-02	3.94e-03	3.03	-2.52911	0.3349367	PAPD5	poly(A) RNA polymerase D5, non-canonical
ILMN_2190414	1.59e-02	3.95e-03	-3.03	-2.53091	-0.4846278	ZNF83	zinc finger protein 83
ILMN_1691294	1.59e-02	3.95e-03	3.03	-2.53256	0.4182542	CTBP2	C-terminal binding protein 2
ILMN_1792597	1.59e-02	3.96e-03	-3.03	-2.53412	-0.5734763	CRYGS	crystallin gamma S
ILMN_1797301	1.59e-02	3.97e-03	-3.03	-2.53545	-0.558767	FAM212B	family with sequence similarity 212 member B
ILMN_1783424	1.59e-02	3.97e-03	3.03	-2.53609	0.2741157	PUM1	pumilio RNA binding family member 1
ILMN_1682812	1.59e-02	3.97e-03	3.03	-2.53688	0.3982823	C21orf33	chromosome 21 open reading frame 33
ILMN_1767642	1.60e-02	3.98e-03	3.03	-2.53844	0.3706844	ARL14EP	ADP ribosylation factor like GTPase 14 effector protein
ILMN_2080158	1.60e-02	3.99e-03	3.03	-2.54069	0.4908517		
ILMN_1702168	1.60e-02	3.99e-03	3.03	-2.54137	0.295785	HSD17B12	hydroxysteroid 17-beta dehydrogenase 12
ILMN_1660635	1.60e-02	3.99e-03	3.03	-2.5418	0.4946136	LACTB2	lactamase beta 2
ILMN_1825773	1.60e-02	3.99e-03	-3.03	-2.54186	-0.5509175		
ILMN_2180606	1.60e-02	3.99e-03	3.03	-2.54189	0.5926764	NAA50	N(alpha)-acetyltransferase 50, NatE catalytic subunit
ILMN_1683120	1.60e-02	4.00e-03	3.03	-2.5419	0.4605304	UNG	uracil DNA glycosylase
ILMN_1799289	1.60e-02	4.00e-03	-3.03	-2.54255	-0.2994397	MRPL55	mitochondrial ribosomal protein L55
ILMN_1812445	1.60e-02	4.00e-03	3.03	-2.5434	0.2796842	PRPSAP2	phosphoribosyl pyrophosphate synthetase associated protein 2
ILMN_1821176	1.60e-02	4.00e-03	3.03	-2.54367	0.3324353	RNF125	ring finger protein 125
ILMN_1668179	1.60e-02	4.01e-03	3.03	-2.54426	0.4132652	HNRNPF	heterogeneous nuclear ribonucleoprotein F
ILMN_1806294	1.60e-02	4.01e-03	3.03	-2.54429	0.4223616	RPS6KA3	ribosomal protein S6 kinase A3
ILMN_1807304	1.60e-02	4.01e-03	3.03	-2.54454	0.2794242	MBNL1	muscleblind like splicing regulator 1
ILMN_1751615	1.60e-02	4.01e-03	-3.03	-2.54505	-0.2137378	COQ10B	coenzyme Q10B
ILMN_2370091	1.60e-02	4.01e-03	-3.03	-2.54514	-0.3524183	BEX3	brain expressed X-linked 3
ILMN_2216838	1.60e-02	4.01e-03	3.03	-2.54553	0.4304689	DKFZP586I1420	uncharacterized protein DKFZp586I1420
ILMN_1776005	1.60e-02	4.01e-03	3.03	-2.54571	0.319424	OSTC	oligosaccharyltransferase complex non-catalytic subunit
ILMN_1676973	1.61e-02	4.03e-03	-3.03	-2.54945	-0.6756658	CABP5	calcium binding protein 5
ILMN_1760374	1.61e-02	4.03e-03	3.03	-2.55038	0.5379607	CD8A	CD8a molecule
ILMN_1723004	1.61e-02	4.04e-03	3.02	-2.55188	0.5575363	CD72	CD72 molecule
ILMN_1749297	1.61e-02	4.04e-03	3.02	-2.55231	0.3031024	ACTL6A	actin like 6A
ILMN_1860288	1.61e-02	4.04e-03	3.02	-2.55297	0.6053465	MBTPS2	membrane bound transcription factor peptidase, site 2
ILMN_1698001	1.61e-02	4.04e-03	3.02	-2.55321	0.3108801	NCK1	NCK adaptor protein 1
ILMN_2130441	1.62e-02	4.06e-03	3.02	-2.55698	0.2317502	HLA-H	major histocompatibility complex, class I, H (pseudogene)
ILMN_1797055	1.62e-02	4.07e-03	3.02	-2.55921	0.3883354	LIN52	lin-52 DREAM MuvB core complex component
ILMN_1670172	1.62e-02	4.07e-03	3.02	-2.55997	0.282	WDR33	WD repeat domain 33
ILMN_2380698	1.63e-02	4.09e-03	3.02	-2.56374	0.4265381	DSTN	destrin, actin depolymerizing factor
ILMN_1776939	1.63e-02	4.09e-03	-3.02	-2.56455	-0.6070439	MS4A1	membrane spanning 4-domains A1
ILMN_2154101	1.63e-02	4.10e-03	3.02	-2.56621	0.3568141	UPRT	uracil phosphoribosyltransferase homolog
ILMN_1711227	1.63e-02	4.10e-03	3.02	-2.5669	0.3333304	GMDS	GDP-mannose 4,6-dehydratase
ILMN_1716895	1.64e-02	4.11e-03	3.02	-2.56812	0.2593511	RPA3	replication protein A3
ILMN_1675501	1.64e-02	4.12e-03	3.02	-2.57076	0.4977499	SENP5	SUMO1/sentrin specific peptidase 5
ILMN_1806106	1.64e-02	4.12e-03	3.02	-2.57082	0.4123458	GNL3	G protein nucleolar 3
ILMN_1862521	1.64e-02	4.12e-03	3.02	-2.57104	0.3793247	DENND1B	DENN domain containing 1B
ILMN_1664063	1.64e-02	4.13e-03	3.02	-2.57213	0.5211305	FAM129C	family with sequence similarity 129 member C
ILMN_2320250	1.64e-02	4.13e-03	3.02	-2.5729	0.3055417	NOL6	nucleolar protein 6
ILMN_1726693	1.64e-02	4.13e-03	3.02	-2.57327	0.4922701	GTF2H1	general transcription factor IIH subunit 1
ILMN_2148819	1.64e-02	4.14e-03	-3.02	-2.57412	-0.1960552	TUBA1A	tubulin alpha 1a
ILMN_2073732	1.64e-02	4.14e-03	3.02	-2.57424	0.2574249	CBLL1	Cbl proto-oncogene like 1
ILMN_1740587	1.65e-02	4.14e-03	-3.02	-2.57575	-0.178016	RPS11	ribosomal protein S11
ILMN_1778444	1.65e-02	4.15e-03	3.02	-2.57611	0.6838274	FKBP5	FK506 binding protein 5
ILMN_1784300	1.65e-02	4.15e-03	-3.02	-2.57668	-0.3301213	TUBA4A	tubulin alpha 4a
ILMN_1688070	1.65e-02	4.16e-03	-3.01	-2.57944	-0.4458737		
ILMN_1694799	1.66e-02	4.18e-03	3.01	-2.58345	0.5493992	PIAS2	protein inhibitor of activated STAT 2
ILMN_2064917	1.66e-02	4.19e-03	3.01	-2.58665	0.2841138	AGGF1	angiogenic factor with G-patch and FHA domains 1
ILMN_1908245	1.66e-02	4.19e-03	-3.01	-2.58677	-0.6454397	MEF2C-AS1	MEF2C antisense RNA 1
ILMN_1756131	1.66e-02	4.20e-03	3.01	-2.58802	0.7716189		
ILMN_1789407	1.67e-02	4.21e-03	3.01	-2.58946	0.4278026	TVP23C	trans-golgi network vesicle protein 23 homolog C (S. cerevisiae)
ILMN_2381397	1.67e-02	4.22e-03	3.01	-2.59138	0.3158398	HSPD1	heat shock protein family D (Hsp60) member 1
ILMN_1661622	1.67e-02	4.22e-03	3.01	-2.59327	0.4047424	TBC1D7	TBC1 domain family member 7
ILMN_1845157	1.67e-02	4.23e-03	-3.01	-2.59388	-0.4114769	LOC100288893	uncharacterized LOC100288893
ILMN_1661170	1.68e-02	4.23e-03	3.01	-2.59546	0.2462297	NDUFB8	NADH:ubiquinone oxidoreductase subunit B8
ILMN_1663799	1.68e-02	4.24e-03	-3.01	-2.59671	-0.2128253	RPL32	ribosomal protein L32
ILMN_2189870	1.68e-02	4.25e-03	3.01	-2.59877	0.4205334	FCF1	FCF1 rRNA-processing protein
ILMN_1753980	1.68e-02	4.25e-03	3.01	-2.5997	0.3533951		
ILMN_1722066	1.69e-02	4.27e-03	3.00	-2.60232	0.2882839	ARMC1	armadillo repeat containing 1
ILMN_1704247	1.69e-02	4.27e-03	3.00	-2.60254	0.517553	LAMA3	laminin subunit alpha 3
ILMN_1716988	1.69e-02	4.27e-03	3.00	-2.60333	0.4157327	OPN3	opsin 3
ILMN_1795719	1.69e-02	4.27e-03	-3.00	-2.60351	-0.3031782	RPA1	replication protein A1
ILMN_1654812	1.69e-02	4.27e-03	3.00	-2.60414	0.3813732	UNC93B1	unc-93 homolog B1 (C. elegans)
ILMN_1750338	1.69e-02	4.28e-03	-3.00	-2.60467	-0.5876682	PROSER2	proline and serine rich 2
ILMN_1784320	1.69e-02	4.28e-03	3.00	-2.60541	0.3141412	ELMO1	engulfment and cell motility 1
ILMN_1799853	1.69e-02	4.28e-03	3.00	-2.60608	0.348622	SPTLC1	serine palmitoyltransferase long chain base subunit 1
ILMN_1705064	1.69e-02	4.29e-03	-3.00	-2.60673	-0.2652699	NDEL1	nudE neurodevelopment protein 1 like 1
ILMN_1699451	1.69e-02	4.29e-03	3.00	-2.60802	0.5702601		
ILMN_1699676	1.69e-02	4.30e-03	3.00	-2.60882	0.267343	SPTSSA	serine palmitoyltransferase small subunit A
ILMN_1841334	1.69e-02	4.30e-03	3.00	-2.60906	0.2518048	CREB1	cAMP responsive element binding protein 1
ILMN_1813389	1.69e-02	4.30e-03	3.00	-2.60957	0.3345946	MRPS7	mitochondrial ribosomal protein S7
ILMN_1692352	1.69e-02	4.30e-03	3.00	-2.60958	0.3074356	IRAK4	interleukin 1 receptor associated kinase 4
ILMN_2391512	1.70e-02	4.31e-03	3.00	-2.61146	0.4432583	NAAA	N-acylethanolamine acid amidase
ILMN_1741131	1.70e-02	4.32e-03	3.00	-2.61381	0.5375954	CHRNB1	cholinergic receptor nicotinic beta 1 subunit
ILMN_1806023	1.70e-02	4.32e-03	3.00	-2.61381	0.3331014	JUN	Jun proto-oncogene, AP-1 transcription factor subunit
ILMN_1678781	1.70e-02	4.32e-03	-3.00	-2.61399	-0.3404673	ARHGAP33	Rho GTPase activating protein 33
ILMN_1777139	1.70e-02	4.32e-03	3.00	-2.61407	0.4596948	MAK16	MAK16 homolog
ILMN_1760347	1.70e-02	4.32e-03	-3.00	-2.61497	-0.2294008	SRGN	serglycin
ILMN_1742026	1.70e-02	4.33e-03	3.00	-2.61511	0.4710292	PYHIN1	pyrin and HIN domain family member 1
ILMN_2165289	1.70e-02	4.33e-03	3.00	-2.61693	1.2357545	DEFA3	defensin alpha 3
ILMN_1688629	1.70e-02	4.34e-03	-3.00	-2.61732	-0.2338205	ZNF274	zinc finger protein 274
ILMN_1726752	1.71e-02	4.34e-03	3.00	-2.61835	0.3536096	APTX	aprataxin
ILMN_1756898	1.71e-02	4.35e-03	3.00	-2.6194	0.2422961	COQ9	coenzyme Q9
ILMN_1732750	1.72e-02	4.38e-03	3.00	-2.6257	0.3947896	COA4	cytochrome c oxidase assembly factor 4 homolog
ILMN_2135272	1.72e-02	4.39e-03	2.99	-2.62855	0.4629565	GIMAP2	GTPase, IMAP family member 2
ILMN_1800889	1.72e-02	4.39e-03	2.99	-2.62865	0.2140501	FIG4	FIG4 phosphoinositide 5-phosphatase
ILMN_1753716	1.72e-02	4.39e-03	2.99	-2.62887	0.2585326	EIF2B1	eukaryotic translation initiation factor 2B subunit alpha
ILMN_2310589	1.73e-02	4.41e-03	2.99	-2.63204	0.2576357	DIABLO	diablo IAP-binding mitochondrial protein
ILMN_1683498	1.73e-02	4.41e-03	-2.99	-2.63271	-0.2131261		
ILMN_1669508	1.73e-02	4.41e-03	2.99	-2.63356	0.3099903	PAF1	PAF1 homolog, Paf1/RNA polymerase II complex component
ILMN_1654141	1.73e-02	4.41e-03	2.99	-2.63369	0.6513125	ZDHHC20	zinc finger DHHC-type containing 20
ILMN_1687351	1.73e-02	4.42e-03	-2.99	-2.63513	-0.3159032	ANKRA2	ankyrin repeat family A member 2
ILMN_1796912	1.73e-02	4.42e-03	2.99	-2.63519	0.3108264	ARHGEF7	Rho guanine nucleotide exchange factor 7
ILMN_1656818	1.73e-02	4.43e-03	2.99	-2.63705	0.5819971	GPR141	G protein-coupled receptor 141
ILMN_1798874	1.73e-02	4.43e-03	2.99	-2.63714	0.2531707	EMC4	ER membrane protein complex subunit 4
ILMN_1769665	1.74e-02	4.43e-03	2.99	-2.63788	0.2970993	RAB5C	RAB5C, member RAS oncogene family
ILMN_1684929	1.74e-02	4.44e-03	2.99	-2.6382	0.374409	TOPBP1	topoisomerase (DNA) II binding protein 1
ILMN_2376133	1.74e-02	4.44e-03	2.99	-2.63918	0.2296923	KIAA1191	KIAA1191
ILMN_1662316	1.74e-02	4.45e-03	2.99	-2.64044	0.3365422	VPS33A	VPS33A, CORVET/HOPS core subunit
ILMN_1705144	1.74e-02	4.45e-03	-2.99	-2.64069	-0.2820913	ULK1	unc-51 like autophagy activating kinase 1
ILMN_1664153	1.74e-02	4.45e-03	2.99	-2.64097	0.3115401	SLC30A5	solute carrier family 30 member 5
ILMN_1663002	1.74e-02	4.45e-03	2.99	-2.64121	0.2654042	STOML2	stomatin like 2
ILMN_1709611	1.74e-02	4.45e-03	2.99	-2.64123	0.2596093	PSMA1	proteasome subunit alpha 1
ILMN_1756525	1.74e-02	4.45e-03	2.99	-2.64187	0.3207255	KLHL20	kelch like family member 20
ILMN_1660439	1.74e-02	4.46e-03	2.99	-2.6426	0.5430167		
ILMN_1723035	1.74e-02	4.46e-03	2.99	-2.64398	1.071842	OLR1	oxidized low density lipoprotein receptor 1
ILMN_1705093	1.75e-02	4.48e-03	2.99	-2.64648	0.3093311	ORC5	origin recognition complex subunit 5
ILMN_1803194	1.75e-02	4.48e-03	-2.99	-2.64822	-0.2663566	GALK1	galactokinase 1
ILMN_1682226	1.75e-02	4.48e-03	-2.99	-2.6484	-0.2360928	CLDN15	claudin 15
ILMN_2357809	1.75e-02	4.49e-03	2.99	-2.64921	0.3916789	G3BP1	G3BP stress granule assembly factor 1
ILMN_1779076	1.75e-02	4.50e-03	2.99	-2.65069	0.3019992	HINT3	histidine triad nucleotide binding protein 3
ILMN_1677237	1.75e-02	4.50e-03	2.99	-2.65117	0.2219378		
ILMN_2311761	1.75e-02	4.50e-03	2.99	-2.65161	0.2291889	AP3S1	adaptor related protein complex 3 sigma 1 subunit
ILMN_2262203	1.75e-02	4.50e-03	2.99	-2.65165	0.6422416	PMS2CL	PMS2 C-terminal like pseudogene
ILMN_1757440	1.76e-02	4.51e-03	-2.98	-2.65347	-0.713444		
ILMN_1691611	1.76e-02	4.52e-03	2.98	-2.65663	0.4117084		
ILMN_2082324	1.76e-02	4.53e-03	2.98	-2.65721	0.3694385	SLC36A4	solute carrier family 36 member 4
ILMN_1713605	1.76e-02	4.53e-03	2.98	-2.65779	0.8268686	RPAP1	RNA polymerase II associated protein 1
ILMN_2217329	1.77e-02	4.54e-03	2.98	-2.66006	0.2758804	IAH1	isoamyl acetate-hydrolyzing esterase 1 homolog
ILMN_1803941	1.77e-02	4.55e-03	2.98	-2.66127	0.2357657	TBC1D15	TBC1 domain family member 15
ILMN_1812571	1.77e-02	4.56e-03	2.98	-2.66309	0.2029422	RAB35	RAB35, member RAS oncogene family
ILMN_1770892	1.77e-02	4.56e-03	2.98	-2.66356	0.3015277	YY1	YY1 transcription factor
ILMN_1725528	1.77e-02	4.56e-03	2.98	-2.66383	0.2981606		
ILMN_1811489	1.77e-02	4.56e-03	2.98	-2.66413	0.1988117	OXSR1	oxidative stress responsive 1
ILMN_2306540	1.78e-02	4.58e-03	2.98	-2.66679	0.8475197	PDE9A	phosphodiesterase 9A
ILMN_1684155	1.78e-02	4.58e-03	2.98	-2.66711	0.7258171		
ILMN_1680010	1.79e-02	4.60e-03	2.98	-2.67134	0.8112769	KIAA0753	KIAA0753
ILMN_1801246	1.79e-02	4.60e-03	2.98	-2.67269	0.3272797	IFITM1	interferon induced transmembrane protein 1
ILMN_1692731	1.79e-02	4.61e-03	2.98	-2.67351	0.4438939	TTYH3	tweety family member 3
ILMN_1778168	1.79e-02	4.62e-03	2.98	-2.67675	0.5536807	ELMO2	engulfment and cell motility 2
ILMN_1767612	1.80e-02	4.63e-03	2.97	-2.67808	0.3055096	BBS2	Bardet-Biedl syndrome 2
ILMN_2228809	1.80e-02	4.64e-03	2.97	-2.67981	0.365923	YWHAG	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma
ILMN_1707475	1.80e-02	4.64e-03	2.97	-2.67998	0.3879499	UBE2E2	ubiquitin conjugating enzyme E2 E2
ILMN_2102721	1.80e-02	4.64e-03	2.97	-2.68054	1.2578267	DEFA1B	defensin alpha 1B
ILMN_1747650	1.80e-02	4.65e-03	-2.97	-2.68247	-0.4769678	BMP6	bone morphogenetic protein 6
ILMN_1778177	1.80e-02	4.65e-03	2.97	-2.68254	0.2619057	ZNF207	zinc finger protein 207
ILMN_2100000	1.81e-02	4.66e-03	2.97	-2.6846	0.4458456	DHX36	DEAH-box helicase 36
ILMN_1731612	1.81e-02	4.67e-03	2.97	-2.68508	0.3265836	UCHL5	ubiquitin C-terminal hydrolase L5
ILMN_1748488	1.81e-02	4.67e-03	2.97	-2.68541	0.342382	TXNL4B	thioredoxin like 4B
ILMN_1656940	1.81e-02	4.67e-03	-2.97	-2.68584	-0.4479033	ABLIM3	actin binding LIM protein family member 3
ILMN_2226314	1.81e-02	4.67e-03	2.97	-2.68638	0.5272315	DBR1	debranching RNA lariats 1
ILMN_1766762	1.81e-02	4.67e-03	2.97	-2.6864	0.1904954	DYNLRB1	dynein light chain roadblock-type 1
ILMN_2099586	1.81e-02	4.68e-03	2.97	-2.6877	0.3930769	CCDC28B	coiled-coil domain containing 28B
ILMN_1672664	1.81e-02	4.68e-03	-2.97	-2.6885	-0.6106332		
ILMN_1662198	1.82e-02	4.70e-03	2.97	-2.69139	0.242602	RANGAP1	Ran GTPase activating protein 1
ILMN_1797375	1.82e-02	4.71e-03	-2.97	-2.69276	-0.538703		
ILMN_2145396	1.83e-02	4.73e-03	2.97	-2.6967	0.3620838	AKR7A3	aldo-keto reductase family 7 member A3
ILMN_2361695	1.83e-02	4.73e-03	2.97	-2.69688	0.2550854	BAG5	BCL2 associated athanogene 5
ILMN_1797341	1.83e-02	4.73e-03	2.97	-2.69772	0.2402286	ARID1A	AT-rich interaction domain 1A
ILMN_1729611	1.83e-02	4.73e-03	2.97	-2.69773	0.2939321	REEP4	receptor accessory protein 4
ILMN_1812403	1.83e-02	4.73e-03	2.97	-2.69827	0.2233964	BCAP31	B-cell receptor-associated protein 31
ILMN_1814333	1.83e-02	4.75e-03	2.97	-2.70034	0.495312	SERPINI1	serpin family I member 1
ILMN_1845065	1.83e-02	4.75e-03	-2.97	-2.70046	-0.5623669		
ILMN_1862001	1.83e-02	4.75e-03	2.97	-2.70088	0.3159947		
ILMN_1668012	1.83e-02	4.76e-03	2.96	-2.70335	0.4993605	SLC25A13	solute carrier family 25 member 13
ILMN_1809141	1.83e-02	4.76e-03	-2.96	-2.70357	-0.3668519	ING4	inhibitor of growth family member 4
ILMN_1694486	1.84e-02	4.76e-03	-2.96	-2.70403	-0.4753195	TCIRG1	T-cell immune regulator 1, ATPase H+ transporting V0 subunit a3
ILMN_1665357	1.84e-02	4.77e-03	2.96	-2.70447	0.3143822	EPS15	epidermal growth factor receptor pathway substrate 15
ILMN_1711786	1.84e-02	4.77e-03	-2.96	-2.70477	-0.4344599	NFE2	nuclear factor, erythroid 2
ILMN_1730639	1.84e-02	4.77e-03	2.96	-2.7052	0.4960568	SLC22A15	solute carrier family 22 member 15
ILMN_2341952	1.84e-02	4.77e-03	2.96	-2.7061	0.3353977	MRPL35	mitochondrial ribosomal protein L35
ILMN_1796106	1.84e-02	4.78e-03	-2.96	-2.70703	-0.2711378	MGAT4B	mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme B
ILMN_1675669	1.84e-02	4.78e-03	2.96	-2.70714	0.376952	IBTK	inhibitor of Bruton tyrosine kinase
ILMN_1751773	1.84e-02	4.79e-03	2.96	-2.70887	0.3237468	POLD3	DNA polymerase delta 3, accessory subunit
ILMN_2364174	1.84e-02	4.79e-03	2.96	-2.70922	0.3032695	CSNK1A1	casein kinase 1 alpha 1
ILMN_2342841	1.84e-02	4.79e-03	2.96	-2.70936	0.6860129	AFTPH	aftiphilin
ILMN_2083333	1.84e-02	4.80e-03	2.96	-2.71001	0.3277571		
ILMN_1815668	1.84e-02	4.80e-03	2.96	-2.7103	0.3071941	GTF2IP1	general transcription factor IIi pseudogene 1
ILMN_1790953	1.84e-02	4.80e-03	-2.96	-2.71081	-0.2591821	TBCB	tubulin folding cofactor B
ILMN_1747119	1.84e-02	4.80e-03	2.96	-2.71139	0.283486		
ILMN_1781374	1.84e-02	4.80e-03	2.96	-2.71172	0.6983458	TUFT1	tuftelin 1
ILMN_1656934	1.84e-02	4.81e-03	-2.96	-2.71206	-0.4155626	REPS2	RALBP1 associated Eps domain containing 2
ILMN_1789136	1.85e-02	4.82e-03	-2.96	-2.71474	-0.3894247	SERF2	small EDRK-rich factor 2
ILMN_2154287	1.86e-02	4.84e-03	-2.96	-2.71843	-0.5360139	ACCS	1-aminocyclopropane-1-carboxylate synthase homolog (inactive)
ILMN_2249282	1.86e-02	4.84e-03	2.96	-2.71897	0.8183314	TIPRL	TOR signaling pathway regulator
ILMN_1671257	1.86e-02	4.85e-03	2.96	-2.72117	0.3325489	DKC1	dyskerin pseudouridine synthase 1
ILMN_2401258	1.87e-02	4.87e-03	2.96	-2.72414	0.476154	FAM13A	family with sequence similarity 13 member A
ILMN_2046024	1.87e-02	4.88e-03	2.96	-2.72687	0.7687857	DUSP11	dual specificity phosphatase 11
ILMN_2335198	1.87e-02	4.89e-03	2.96	-2.72765	0.7022234	NCOA1	nuclear receptor coactivator 1
ILMN_2383097	1.87e-02	4.89e-03	-2.95	-2.72853	-0.2598361	RPL17	ribosomal protein L17
ILMN_1778488	1.88e-02	4.91e-03	2.95	-2.73184	0.2757386	WDR41	WD repeat domain 41
ILMN_1690268	1.88e-02	4.92e-03	-2.95	-2.73279	-0.1897311	HNRNPUL1	heterogeneous nuclear ribonucleoprotein U like 1
ILMN_1696622	1.88e-02	4.92e-03	2.95	-2.7336	0.5995753	SLC38A6	solute carrier family 38 member 6
ILMN_1672176	1.88e-02	4.92e-03	-2.95	-2.73366	-0.4219148	SMPD2	sphingomyelin phosphodiesterase 2
ILMN_1742813	1.88e-02	4.93e-03	2.95	-2.73469	0.5567485	TMEM167A	transmembrane protein 167A
ILMN_1741175	1.89e-02	4.95e-03	2.95	-2.73865	0.2791731	RAB11FIP2	RAB11 family interacting protein 2
ILMN_1882500	1.89e-02	4.95e-03	-2.95	-2.7389	-0.5024532	LOC284648	uncharacterized LOC284648
ILMN_1826471	1.90e-02	4.96e-03	-2.95	-2.7411	-0.5803457		
ILMN_2299843	1.90e-02	4.97e-03	2.95	-2.74206	0.4539293	ATP5S	ATP synthase, H+ transporting, mitochondrial Fo complex subunit s (factor B)
ILMN_1773741	1.90e-02	4.97e-03	2.95	-2.74282	0.218921	GOLGA5	golgin A5
ILMN_1678928	1.90e-02	4.97e-03	2.95	-2.74298	0.3018443	SLCO3A1	solute carrier organic anion transporter family member 3A1
ILMN_1687375	1.90e-02	4.98e-03	2.95	-2.74435	0.3008453	ATP2A2	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2
ILMN_1689257	1.90e-02	4.98e-03	2.95	-2.74507	0.3474165	MAEA	macrophage erythroblast attacher
ILMN_2358382	1.90e-02	4.99e-03	2.95	-2.74653	0.4844674	ZFYVE1	zinc finger FYVE-type containing 1
ILMN_1787815	1.91e-02	4.99e-03	2.95	-2.74741	0.3911399	TRIB3	tribbles pseudokinase 3
ILMN_2169439	1.91e-02	5.00e-03	2.95	-2.7479	0.5413195	ITGAV	integrin subunit alpha V
ILMN_1707088	1.91e-02	5.01e-03	2.95	-2.75064	0.2986049	DENND2D	DENN domain containing 2D
ILMN_1663149	1.91e-02	5.02e-03	2.95	-2.75216	0.3219135		
ILMN_1738491	1.92e-02	5.03e-03	2.94	-2.75375	0.3767838	SNX30	sorting nexin family member 30
ILMN_2061452	1.92e-02	5.03e-03	2.94	-2.75413	0.2874947	ORC2	origin recognition complex subunit 2
ILMN_1736568	1.92e-02	5.04e-03	2.94	-2.75564	0.2244062	CASP2	caspase 2
ILMN_1681628	1.92e-02	5.04e-03	2.94	-2.75604	0.2626415	ZNF277	zinc finger protein 277
ILMN_2323172	1.92e-02	5.04e-03	-2.94	-2.75631	-0.3518065	CSF3R	colony stimulating factor 3 receptor
ILMN_1729318	1.92e-02	5.05e-03	2.94	-2.75779	0.2207263	TOR1AIP1	torsin 1A interacting protein 1
ILMN_1914340	1.92e-02	5.05e-03	-2.94	-2.75828	-0.4411224		
ILMN_1721022	1.92e-02	5.06e-03	2.94	-2.7592	0.2462382	SHC1	SHC adaptor protein 1
ILMN_1795933	1.92e-02	5.06e-03	2.94	-2.75923	0.3825502	CHMP7	charged multivesicular body protein 7
ILMN_2043265	1.92e-02	5.06e-03	2.94	-2.75939	0.2899544	ZNF106	zinc finger protein 106
ILMN_2309446	1.93e-02	5.08e-03	2.94	-2.76273	0.3831906	RBBP6	RB binding protein 6, ubiquitin ligase
ILMN_1686553	1.93e-02	5.08e-03	2.94	-2.76309	0.5122456	INTS2	integrator complex subunit 2
ILMN_1695576	1.93e-02	5.09e-03	2.94	-2.76438	0.3400111	MRPL24	mitochondrial ribosomal protein L24
ILMN_1809866	1.94e-02	5.10e-03	-2.94	-2.76633	-0.3046131		
ILMN_2299045	1.94e-02	5.11e-03	2.94	-2.76823	0.4988124	BMP2K	BMP2 inducible kinase
ILMN_1803136	1.94e-02	5.11e-03	-2.94	-2.76865	-0.1902571	RAB4B	RAB4B, member RAS oncogene family
ILMN_1703989	1.94e-02	5.12e-03	2.94	-2.76945	0.4695609	ARFRP1	ADP ribosylation factor related protein 1
ILMN_1762825	1.94e-02	5.12e-03	2.94	-2.76966	0.3180862	CANX	calnexin
ILMN_1653529	1.94e-02	5.12e-03	2.94	-2.77007	0.3226545	TEX10	testis expressed 10
