ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol
235779_at	2.29e-27	4.90e-29	-1.36e+01	55.2849418	-1.96	ZNF790-AS1
225459_at	2.41e-27	5.18e-29	1.36e+01	55.2305352	2.10	AMOTL1
242637_at	2.50e-27	5.37e-29	-1.36e+01	55.1939552	-1.62	
242062_at	2.57e-27	5.52e-29	1.36e+01	55.1671693	2.29	SAMD8
219630_at	2.61e-27	5.61e-29	1.36e+01	55.1511745	2.08	PDZK1IP1
217226_s_at	2.62e-27	5.65e-29	-1.36e+01	55.1441818	-6.03e-01	SFXN3
201192_s_at	2.67e-27	5.76e-29	1.36e+01	55.1255327	1.42	PITPNA
202747_s_at	2.70e-27	5.82e-29	-1.36e+01	55.1139211	-2.35	ITM2A
213857_s_at	2.71e-27	5.85e-29	1.36e+01	55.1100083	7.86e-01	CD47
227010_at	2.81e-27	6.09e-29	1.36e+01	55.0702029	1.16	
212527_at	2.81e-27	6.09e-29	1.36e+01	55.0701262	2.09	DESI1
222231_s_at	2.83e-27	6.12e-29	1.36e+01	55.0645345	1.12	LRRC59
226870_at	2.87e-27	6.21e-29	1.36e+01	55.0497749	1.22	COMTD1
204126_s_at	3.00e-27	6.50e-29	1.36e+01	55.0047017	1.50	CDC45
202669_s_at	3.00e-27	6.51e-29	-1.36e+01	55.002671	-2.30	EFNB2
208079_s_at	3.01e-27	6.54e-29	1.36e+01	54.9986082	2.12	AURKA
222876_s_at	3.03e-27	6.59e-29	1.36e+01	54.9903155	2.29	ADAP2
218666_s_at	3.06e-27	6.66e-29	1.36e+01	54.9800721	1.83	STX17
200664_s_at	3.07e-27	6.68e-29	1.36e+01	54.9778966	1.20	DNAJB1
233506_at	3.18e-27	6.94e-29	1.36e+01	54.939808	9.18e-01	
217763_s_at	3.21e-27	7.01e-29	1.36e+01	54.9292375	2.63	RAB31
228970_at	3.23e-27	7.06e-29	1.36e+01	54.9226024	6.95e-01	ZBTB8OS
226599_at	3.33e-27	7.28e-29	1.36e+01	54.8918485	1.41	FHDC1
202048_s_at	3.36e-27	7.35e-29	-1.36e+01	54.8817992	-9.82e-01	CBX6
220598_at	3.43e-27	7.50e-29	1.36e+01	54.862198	1.81	CARD14
209393_s_at	3.51e-27	7.69e-29	1.36e+01	54.837464	9.07e-01	EIF4E2
201584_s_at	3.54e-27	7.76e-29	1.36e+01	54.828393	1.25	DDX39A
1568954_s_at	3.58e-27	7.86e-29	1.36e+01	54.8157091	2.42	C16orf72
209149_s_at	3.62e-27	7.94e-29	1.36e+01	54.8054958	1.55	TM9SF1
209898_x_at	3.64e-27	8.00e-29	1.36e+01	54.7979389	6.12e-01	ITSN2
214681_at	3.65e-27	8.02e-29	1.36e+01	54.7955853	1.90	GK
210078_s_at	3.69e-27	8.12e-29	-1.36e+01	54.7838803	-1.42	KCNAB1
226250_at	3.81e-27	8.40e-29	-1.36e+01	54.7498711	-8.92e-01	ZBTB20
232317_at	3.81e-27	8.40e-29	-1.36e+01	54.7497652	-1.55	PLXNA4
202580_x_at	3.82e-27	8.44e-29	1.36e+01	54.7451677	2.30	FOXM1
219016_at	3.82e-27	8.45e-29	1.36e+01	54.744053	1.25	FASTKD5
228051_at	3.83e-27	8.46e-29	-1.36e+01	54.7422543	-2.50	ARFGEF3
207732_s_at	3.83e-27	8.47e-29	1.36e+01	54.7410599	1.18	DLG3
229625_at	3.86e-27	8.55e-29	1.36e+01	54.732224	1.83	GBP5
224586_x_at	3.91e-27	8.67e-29	1.36e+01	54.7185774	7.14e-01	SUB1
207283_at	4.06e-27	9.01e-29	-1.35e+01	54.6794508	-1.58	RPL23AP32
224826_at	4.10e-27	9.09e-29	1.35e+01	54.6707815	1.23	GPCPD1
229678_at	4.18e-27	9.30e-29	1.35e+01	54.6483861	1.56	LINC01137
213156_at	4.39e-27	9.76e-29	-1.35e+01	54.6000447	-1.13	ZBTB20
222958_s_at	4.41e-27	9.83e-29	1.35e+01	54.5936196	2.52	DEPDC1
235621_at	4.47e-27	9.96e-29	-1.35e+01	54.5798376	-1.56	FAHD2A
223185_s_at	4.50e-27	1.00e-28	-1.35e+01	54.5722121	-1.66	BHLHE41
236038_at	4.55e-27	1.02e-28	-1.35e+01	54.5602626	-2.04	RNF150
224678_at	4.57e-27	1.02e-28	1.35e+01	54.5553426	1.38	RALGAPB
209167_at	4.74e-27	1.06e-28	-1.35e+01	54.5184253	-9.16e-01	GPM6B
219018_s_at	4.89e-27	1.09e-28	1.35e+01	54.4861823	1.40	CCDC85C
1555778_a_at	4.91e-27	1.10e-28	-1.35e+01	54.4829222	-2.44	POSTN
225994_at	5.12e-27	1.15e-28	1.35e+01	54.4388011	1.52	CPSF2
204881_s_at	5.14e-27	1.15e-28	1.35e+01	54.4343724	9.51e-01	UGCG
213532_at	5.22e-27	1.17e-28	1.35e+01	54.4196395	4.71e-01	ADAM17
209789_at	5.31e-27	1.19e-28	-1.35e+01	54.4015992	-1.73	CORO2B
205847_at	5.43e-27	1.22e-28	1.35e+01	54.3779852	1.62	PRSS22
218982_s_at	5.55e-27	1.25e-28	1.35e+01	54.3551602	1.48	MRPS17
1554365_a_at	5.55e-27	1.25e-28	1.35e+01	54.3541392	9.17e-01	PPP2R5C
204533_at	5.69e-27	1.28e-28	1.35e+01	54.3289888	4.62	CXCL10
209736_at	5.77e-27	1.30e-28	-1.35e+01	54.3135982	-1.22	SOX13
200766_at	5.82e-27	1.31e-28	1.35e+01	54.3055219	1.14	CTSD
214925_s_at	5.90e-27	1.33e-28	-1.35e+01	54.2902143	-1.96	SPTAN1
202266_at	5.93e-27	1.34e-28	1.35e+01	54.2844386	8.09e-01	TDP2
212378_at	5.93e-27	1.34e-28	1.35e+01	54.2843128	1.07	GART
225199_at	5.97e-27	1.35e-28	1.35e+01	54.27554	5.14e-01	C16orf72
210087_s_at	6.00e-27	1.36e-28	1.35e+01	54.2706189	2.05	MPZL1
229254_at	6.09e-27	1.38e-28	-1.35e+01	54.2541682	-2.11	MFSD4A
1569003_at	6.11e-27	1.39e-28	1.35e+01	54.2513961	1.94	VMP1
1553589_a_at	6.26e-27	1.42e-28	1.35e+01	54.2265257	2.03	PDZK1IP1
228890_at	6.45e-27	1.47e-28	-1.35e+01	54.1959039	-1.83	ATOH8
201532_at	6.68e-27	1.52e-28	1.35e+01	54.1597642	6.04e-01	PSMA3
235089_at	6.89e-27	1.57e-28	1.35e+01	54.1279749	2.09	FBXL20
208992_s_at	6.90e-27	1.57e-28	1.35e+01	54.1260512	2.91	STAT3
202430_s_at	7.17e-27	1.63e-28	1.35e+01	54.0872427	1.19	PLSCR1
228858_at	7.17e-27	1.64e-28	-1.35e+01	54.0864458	-2.63	
219686_at	7.20e-27	1.64e-28	-1.35e+01	54.0816275	-1.73	STK32B
212972_x_at	7.71e-27	1.76e-28	-1.34e+01	54.0126655	-6.97e-01	APBB2
222385_x_at	8.04e-27	1.84e-28	1.34e+01	53.9693746	1.88	SEC61A1
35617_at	8.08e-27	1.85e-28	1.34e+01	53.9631382	1.54	MAPK7
223895_s_at	8.08e-27	1.85e-28	1.34e+01	53.9628608	1.53	EPN3
201577_at	8.08e-27	1.85e-28	1.34e+01	53.9623569	9.41e-01	NME1
238638_at	8.12e-27	1.86e-28	1.34e+01	53.9563874	1.90	SLC37A2
201351_s_at	8.45e-27	1.94e-28	1.34e+01	53.9159367	9.65e-01	YME1L1
229151_at	8.68e-27	2.00e-28	-1.34e+01	53.8889956	-3.95	SLC14A1
232436_at	8.86e-27	2.04e-28	-1.34e+01	53.8676896	-1.53	ZNF274
212246_at	9.15e-27	2.11e-28	1.34e+01	53.8343149	1.82	MCFD2
209118_s_at	9.33e-27	2.15e-28	-1.34e+01	53.8144586	-7.82e-01	TUBA1A
204804_at	9.82e-27	2.26e-28	1.34e+01	53.7630083	1.11	TRIM21
235651_at	1.00e-26	2.31e-28	1.34e+01	53.7429332	9.81e-01	TTC22
227526_at	1.02e-26	2.36e-28	-1.34e+01	53.7238721	-1.08	CDON
219510_at	1.02e-26	2.36e-28	1.34e+01	53.7227315	1.79	POLQ
225436_at	1.02e-26	2.36e-28	1.34e+01	53.7205077	1.70	ABHD17C
225536_at	1.04e-26	2.41e-28	1.34e+01	53.6996573	1.47	TMEM54
225163_at	1.06e-26	2.46e-28	-1.34e+01	53.6796445	-7.56e-01	FRMD4A
218355_at	1.07e-26	2.49e-28	1.34e+01	53.6690348	2.86	KIF4A
225728_at	1.08e-26	2.51e-28	-1.34e+01	53.6607223	-1.53	SORBS2
225779_at	1.08e-26	2.52e-28	1.34e+01	53.658066	2.27	SLC27A4
235022_at	1.11e-26	2.57e-28	1.34e+01	53.6355749	1.33	FAM210A
226846_at	1.12e-26	2.62e-28	-1.34e+01	53.6192335	-1.50	PHYHD1
228355_s_at	1.17e-26	2.73e-28	1.34e+01	53.5788003	8.46e-01	NDUFAF2
205440_s_at	1.19e-26	2.76e-28	-1.34e+01	53.5654546	-1.04	NPY1R
230104_s_at	1.19e-26	2.78e-28	-1.34e+01	53.5587309	-3.28	TPPP
228012_at	1.19e-26	2.78e-28	-1.34e+01	53.5573796	-7.51e-01	SNHG4///MATR3
230241_at	1.20e-26	2.79e-28	1.34e+01	53.5545346	1.69	TOR1AIP2
222715_s_at	1.21e-26	2.84e-28	1.34e+01	53.538984	8.14e-01	SYNRG
201068_s_at	1.22e-26	2.86e-28	1.34e+01	53.5306072	4.82e-01	PSMC2
209297_at	1.23e-26	2.87e-28	-1.34e+01	53.5271365	-7.05e-01	ITSN1
235023_at	1.23e-26	2.89e-28	-1.34e+01	53.5209091	-1.22	VPS13C
207098_s_at	1.25e-26	2.93e-28	1.34e+01	53.5075178	7.64e-01	MFN1
204695_at	1.29e-26	3.02e-28	1.34e+01	53.4754963	1.77	CDC25A
205016_at	1.31e-26	3.07e-28	1.34e+01	53.4615023	1.93	TGFA
241627_x_at	1.31e-26	3.09e-28	-1.34e+01	53.4540216	-1.15	ARHGEF40
228239_at	1.39e-26	3.27e-28	-1.34e+01	53.3975419	-6.87e-01	SMIM11A
230645_at	1.41e-26	3.31e-28	-1.34e+01	53.3856083	-1.84	FRMD3
217909_s_at	1.41e-26	3.32e-28	1.34e+01	53.382942	1.66	MLX
209852_x_at	1.41e-26	3.32e-28	1.34e+01	53.382303	7.55e-01	PSME3
202870_s_at	1.43e-26	3.37e-28	1.33e+01	53.3669684	1.41	CDC20
202908_at	1.47e-26	3.48e-28	-1.33e+01	53.3352875	-1.04	WFS1
232306_at	1.52e-26	3.59e-28	1.33e+01	53.3045194	2.89	CDH26
212807_s_at	1.54e-26	3.65e-28	1.33e+01	53.2891363	1.90	SORT1
208951_at	1.56e-26	3.68e-28	1.33e+01	53.2799783	6.60e-01	ALDH7A1
1555522_s_at	1.59e-26	3.77e-28	1.33e+01	53.2563178	5.32e-01	DPY30///MEMO1
202054_s_at	1.59e-26	3.78e-28	-1.33e+01	53.2536398	-8.67e-01	ALDH3A2
35776_at	1.63e-26	3.87e-28	-1.33e+01	53.2288527	-6.60e-01	ITSN1
213776_at	1.65e-26	3.91e-28	-1.33e+01	53.2192762	-2.10	LOC157562
204591_at	1.65e-26	3.93e-28	-1.33e+01	53.2154429	-1.73	CHL1
227566_at	1.67e-26	3.98e-28	-1.33e+01	53.2031196	-1.43	LOC102725271///NTM
218512_at	1.69e-26	4.03e-28	1.33e+01	53.1892938	1.22	WDR12
235230_at	1.72e-26	4.10e-28	1.33e+01	53.1736208	2.17	PLCXD2
220745_at	1.74e-26	4.15e-28	1.33e+01	53.1612469	4.28	IL19
227725_at	1.84e-26	4.39e-28	1.33e+01	53.1038223	2.80	ST6GALNAC1
209873_s_at	1.87e-26	4.47e-28	1.33e+01	53.0869166	9.90e-01	PKP3
209236_at	1.88e-26	4.48e-28	1.33e+01	53.083907	1.34	SLC23A2
208002_s_at	1.88e-26	4.51e-28	1.33e+01	53.0787742	1.23	ACOT7
218209_s_at	1.89e-26	4.52e-28	1.33e+01	53.0744733	2.22	RPRD1A
202198_s_at	1.92e-26	4.59e-28	1.33e+01	53.0603668	1.07	MTMR3
229770_at	1.92e-26	4.59e-28	1.33e+01	53.0602536	1.74	GLT1D1
219648_at	2.00e-26	4.80e-28	1.33e+01	53.0155423	8.40e-01	MREG
205528_s_at	2.04e-26	4.90e-28	-1.33e+01	52.9952687	-1.28	RUNX1T1
213562_s_at	2.08e-26	5.00e-28	1.33e+01	52.9757712	2.07	SQLE
227620_at	2.09e-26	5.03e-28	-1.33e+01	52.9698417	-7.32e-01	SLC44A1
231859_at	2.09e-26	5.03e-28	-1.33e+01	52.9687847	-3.05	C14orf132
239049_at	2.15e-26	5.18e-28	-1.33e+01	52.9390485	-1.00	CRIPT
60474_at	2.28e-26	5.50e-28	1.33e+01	52.8800578	1.32	FERMT1
218429_s_at	2.33e-26	5.62e-28	1.33e+01	52.8585493	1.12	C19orf66
201583_s_at	2.37e-26	5.72e-28	1.33e+01	52.8415927	1.03	SEC23B
203020_at	2.41e-26	5.83e-28	-1.33e+01	52.8230809	-6.33e-01	RABGAP1L
235518_at	2.45e-26	5.93e-28	-1.33e+01	52.8056911	-1.55	SLC8A1
227550_at	2.50e-26	6.03e-28	-1.33e+01	52.7882427	-1.42	GFRA1
209089_at	2.50e-26	6.04e-28	1.33e+01	52.7870051	4.24e-01	RAB5A
224377_s_at	2.54e-26	6.15e-28	1.33e+01	52.7697623	9.32e-01	RAB18
219065_s_at	2.58e-26	6.26e-28	1.33e+01	52.7514282	4.66e-01	DPY30///MEMO1
227771_at	2.61e-26	6.33e-28	-1.33e+01	52.7405084	-1.88	LIFR
240155_x_at	2.77e-26	6.72e-28	-1.32e+01	52.6806985	-1.66	ZNF493
206898_at	2.80e-26	6.81e-28	-1.32e+01	52.667926	-2.61	CDH19
201587_s_at	2.81e-26	6.84e-28	1.32e+01	52.6640884	9.30e-01	IRAK1
218057_x_at	2.82e-26	6.85e-28	1.32e+01	52.6622901	1.21	EMC8
201029_s_at	2.90e-26	7.06e-28	-1.32e+01	52.631707	-5.61e-01	CD99
237252_at	3.00e-26	7.30e-28	1.32e+01	52.5987359	2.18	THBD
65438_at	3.04e-26	7.40e-28	1.32e+01	52.5851806	1.35	TLDC1
214226_at	3.04e-26	7.41e-28	1.32e+01	52.5835651	1.96	PRSS53
204451_at	3.13e-26	7.65e-28	-1.32e+01	52.5518257	-9.38e-01	FZD1
225252_at	3.15e-26	7.71e-28	1.32e+01	52.5449504	1.79	SRXN1
201124_at	3.24e-26	7.92e-28	-1.32e+01	52.5172771	-1.10	ITGB5
220297_at	3.24e-26	7.93e-28	1.32e+01	52.5168615	1.31	BTBD7
219597_s_at	3.25e-26	7.97e-28	1.32e+01	52.5112928	6.84e-01	DUOX1
236953_s_at	3.28e-26	8.04e-28	-1.32e+01	52.5031065	-1.31	NHLRC3
230676_s_at	3.33e-26	8.17e-28	1.32e+01	52.486694	2.58	TMEM19
202138_x_at	3.40e-26	8.35e-28	1.32e+01	52.4654935	6.02e-01	AIMP2
243585_at	3.51e-26	8.61e-28	-1.32e+01	52.4341787	-2.73	ATP13A5
228807_at	3.67e-26	9.02e-28	-1.32e+01	52.3886335	-1.41	ASPA
228562_at	3.82e-26	9.39e-28	-1.32e+01	52.3480912	-1.15	ZBTB10
213076_at	4.32e-26	1.06e-27	1.32e+01	52.2254339	1.40	ITPKC
202687_s_at	4.40e-26	1.08e-27	1.32e+01	52.2063497	7.21e-01	TNFSF10
209656_s_at	4.54e-26	1.12e-27	-1.32e+01	52.1730312	-1.41	TMEM47
218479_s_at	4.60e-26	1.14e-27	1.32e+01	52.1594991	2.09	XPO4
209062_x_at	4.64e-26	1.14e-27	1.32e+01	52.1514329	1.33	NCOA3
243296_at	4.64e-26	1.15e-27	1.32e+01	52.1503319	2.13	NAMPT
214853_s_at	4.85e-26	1.20e-27	1.32e+01	52.1049644	7.54e-01	SHC1
204011_at	4.99e-26	1.23e-27	-1.31e+01	52.0768783	-1.12	SPRY2
205534_at	5.06e-26	1.25e-27	1.31e+01	52.0611423	1.95	PCDH7
1557116_at	5.08e-26	1.26e-27	1.31e+01	52.0557202	1.30	APOL6
231312_at	5.18e-26	1.28e-27	1.31e+01	52.0371475	1.96	LOC101928487
202467_s_at	5.20e-26	1.29e-27	1.31e+01	52.0314191	5.96e-01	COPS2
219181_at	5.37e-26	1.33e-27	1.31e+01	51.9999087	3.83	LIPG
221521_s_at	5.37e-26	1.34e-27	1.31e+01	51.997751	1.80	GINS2
232210_at	5.41e-26	1.35e-27	-1.31e+01	51.9907896	-1.62	
202125_s_at	5.76e-26	1.43e-27	-1.31e+01	51.9274842	-6.00e-01	TRAK2
201853_s_at	5.78e-26	1.44e-27	1.31e+01	51.922429	9.85e-01	CDC25B
210987_x_at	5.92e-26	1.48e-27	-1.31e+01	51.8987789	-7.97e-01	TPM1
209285_s_at	6.20e-26	1.55e-27	-1.31e+01	51.8514462	-4.15e-01	FAM208A
239422_at	6.26e-26	1.56e-27	-1.31e+01	51.8410022	-1.15	GPC2
204574_s_at	6.29e-26	1.57e-27	-1.31e+01	51.836051	-6.31e-01	MMP19
213388_at	6.32e-26	1.58e-27	-1.31e+01	51.8309141	-1.36	LOC101930416///LOC101929792///LOC100996724///PDE4DIP
201516_at	6.50e-26	1.63e-27	1.31e+01	51.8017749	1.43	SRM
201673_s_at	6.66e-26	1.67e-27	1.31e+01	51.7773572	2.02	GYS1
221834_at	6.68e-26	1.67e-27	-1.31e+01	51.7733485	-1.23	LOC100507577///LONP2
211685_s_at	6.78e-26	1.70e-27	-1.31e+01	51.7572237	-1.83	NCALD
218833_at	6.88e-26	1.73e-27	1.31e+01	51.7421059	1.34	ZAK
201522_x_at	6.90e-26	1.73e-27	-1.31e+01	51.7395432	-6.98e-01	SNURF///SNRPN
202595_s_at	7.03e-26	1.77e-27	1.31e+01	51.7197607	1.19	LEPROTL1
212068_s_at	7.13e-26	1.79e-27	-1.31e+01	51.7050013	-5.28e-01	PRRC2B
219936_s_at	7.40e-26	1.86e-27	1.31e+01	51.6671197	9.39e-01	GPR87
204712_at	7.59e-26	1.91e-27	-1.31e+01	51.6408937	-4.40	WIF1
209939_x_at	7.61e-26	1.92e-27	1.31e+01	51.6385415	1.13	CFLAR
226726_at	7.66e-26	1.93e-27	1.31e+01	51.6312551	6.44e-01	MBOAT2
209420_s_at	7.73e-26	1.95e-27	1.31e+01	51.6204115	9.05e-01	SMPD1
1552365_at	7.79e-26	1.97e-27	-1.31e+01	51.6123981	-2.54	SCIN
228199_at	7.84e-26	1.98e-27	-1.31e+01	51.605551	-1.57	FAHD2CP
229996_s_at	8.30e-26	2.10e-27	1.31e+01	51.5475965	1.53	PCGF5
222429_at	8.32e-26	2.10e-27	1.31e+01	51.5453912	1.78	MIR6837///DBNL
228707_at	8.34e-26	2.11e-27	-1.31e+01	51.5422282	-1.71	CLDN23
203323_at	8.44e-26	2.14e-27	-1.31e+01	51.529395	-6.83e-01	CAV2
221600_s_at	8.65e-26	2.20e-27	-1.31e+01	51.503595	-1.35	AAMDC
203767_s_at	8.71e-26	2.21e-27	1.31e+01	51.4966234	2.08	STS
224505_s_at	8.77e-26	2.23e-27	1.31e+01	51.48786	2.60	PLCD4
200810_s_at	8.77e-26	2.23e-27	-1.31e+01	51.4876279	-2.66e-01	CIRBP
216000_at	8.84e-26	2.25e-27	-1.31e+01	51.4797621	-1.78	
219369_s_at	8.90e-26	2.27e-27	1.31e+01	51.4714729	2.32	OTUB2
231846_at	8.90e-26	2.27e-27	1.31e+01	51.4708595	1.17	FOXRED2
224612_s_at	9.44e-26	2.41e-27	1.30e+01	51.4118486	1.01	DNAJC5
203798_s_at	9.64e-26	2.46e-27	1.30e+01	51.390726	2.31	VSNL1
211318_s_at	9.71e-26	2.48e-27	1.30e+01	51.3823081	8.94e-01	RAE1
238009_at	1.04e-25	2.65e-27	-1.30e+01	51.3161386	-1.87	SOX5
1553077_at	1.08e-25	2.75e-27	1.30e+01	51.2798777	3.39	SDR9C7
222129_at	1.10e-25	2.82e-27	-1.30e+01	51.2532762	-5.40e-01	FAM134A
200947_s_at	1.11e-25	2.85e-27	-1.30e+01	51.2444702	-5.02e-01	GLUD1
242687_at	1.12e-25	2.87e-27	1.30e+01	51.2364906	1.61	FAM160A1
206542_s_at	1.13e-25	2.90e-27	-1.30e+01	51.226033	-4.39e-01	SMARCA2
204679_at	1.13e-25	2.91e-27	1.30e+01	51.2241852	1.11	KCNK1
200682_s_at	1.15e-25	2.95e-27	1.30e+01	51.210787	7.54e-01	UBE2L3
227935_s_at	1.15e-25	2.96e-27	1.30e+01	51.2072877	1.72	PCGF5
217678_at	1.16e-25	2.99e-27	1.30e+01	51.1972731	1.91	SLC7A11
222105_s_at	1.20e-25	3.09e-27	1.30e+01	51.1648886	9.50e-01	NKIRAS2
225638_at	1.24e-25	3.20e-27	1.30e+01	51.1290525	8.01e-01	COA6
228273_at	1.26e-25	3.26e-27	1.30e+01	51.1105337	2.64	PRR11
202967_at	1.27e-25	3.28e-27	1.30e+01	51.1049455	4.43e-01	GSTA4
224009_x_at	1.27e-25	3.28e-27	1.30e+01	51.1028635	4.10	DHRS9
221012_s_at	1.29e-25	3.34e-27	-1.30e+01	51.0863377	-4.76e-01	TRIM8
204288_s_at	1.30e-25	3.35e-27	-1.30e+01	51.0818165	-1.83	SORBS2
242103_at	1.33e-25	3.43e-27	1.30e+01	51.0583994	2.71	TMEM86A
204976_s_at	1.36e-25	3.52e-27	1.30e+01	51.0328787	1.29	AMMECR1
214869_x_at	1.37e-25	3.56e-27	1.30e+01	51.0241057	1.11	GAPVD1
213327_s_at	1.38e-25	3.58e-27	-1.30e+01	51.018535	-5.55e-01	USP12
239442_at	1.40e-25	3.63e-27	-1.30e+01	51.0022732	-1.56	CEP68
227107_at	1.41e-25	3.66e-27	1.30e+01	50.9964103	1.02	PANX1
1564520_s_at	1.49e-25	3.87e-27	1.30e+01	50.9409059	6.32e-01	PRMT5
213369_at	1.55e-25	4.02e-27	-1.30e+01	50.9016903	-1.96	CDHR1
209604_s_at	1.58e-25	4.11e-27	-1.30e+01	50.8793254	-9.65e-01	GATA3
224967_at	1.59e-25	4.14e-27	1.30e+01	50.8730515	8.21e-01	UGCG
226058_at	1.61e-25	4.19e-27	1.30e+01	50.8603919	6.60e-01	B3GNT9
232313_at	1.63e-25	4.26e-27	-1.30e+01	50.8448096	-2.54	TMEM132C
204971_at	1.66e-25	4.32e-27	1.30e+01	50.8297917	5.09e-01	CSTA
213038_at	1.68e-25	4.38e-27	1.30e+01	50.816798	1.01	RNF19B
202693_s_at	1.71e-25	4.47e-27	1.30e+01	50.7966558	1.24	STK17A
228899_at	1.74e-25	4.54e-27	1.29e+01	50.7801753	1.49	
228333_at	1.74e-25	4.56e-27	-1.29e+01	50.7761409	-7.63e-01	ZEB2
209431_s_at	1.75e-25	4.58e-27	-1.29e+01	50.7728221	-8.04e-01	PATZ1
221487_s_at	1.75e-25	4.60e-27	1.29e+01	50.7688117	1.57	ENSA
1555274_a_at	1.76e-25	4.62e-27	1.29e+01	50.7632027	1.42	EPT1
227912_s_at	1.80e-25	4.72e-27	1.29e+01	50.7428567	1.37	EXOSC3
203360_s_at	1.80e-25	4.73e-27	1.29e+01	50.7404059	1.22	GJA9-MYCBP///GJA9///MYCBP
226473_at	1.80e-25	4.73e-27	1.29e+01	50.740383	1.71	CBX2
1555318_at	1.81e-25	4.76e-27	-1.29e+01	50.7332193	-3.18	HIF3A
225745_at	1.85e-25	4.86e-27	-1.29e+01	50.7130661	-6.94e-01	LRP6
223836_at	1.87e-25	4.92e-27	-1.29e+01	50.7005547	-3.09	FGFBP2
228742_at	1.89e-25	4.97e-27	-1.29e+01	50.691713	-2.83	
201989_s_at	1.91e-25	5.02e-27	-1.29e+01	50.6800835	-5.56e-01	CREBL2
242294_at	1.91e-25	5.03e-27	1.29e+01	50.6784485	3.05	FBXO45
204166_at	1.91e-25	5.05e-27	1.29e+01	50.6749101	1.78	SBNO2
224698_at	1.93e-25	5.09e-27	-1.29e+01	50.6664264	-6.08e-01	ESYT2
234725_s_at	1.93e-25	5.11e-27	1.29e+01	50.6639771	8.71e-01	SEMA4B
227106_at	1.98e-25	5.24e-27	-1.29e+01	50.6377549	-6.12e-01	TMEM198B
214440_at	1.99e-25	5.27e-27	1.29e+01	50.6323794	1.59	NAT1
207955_at	2.06e-25	5.45e-27	-1.29e+01	50.5989843	-3.04	CCL27
217839_at	2.19e-25	5.81e-27	1.29e+01	50.5360993	5.58e-01	TFG
1554438_at	2.20e-25	5.83e-27	1.29e+01	50.5322269	8.65e-01	KIAA1217
206941_x_at	2.23e-25	5.93e-27	-1.29e+01	50.5150865	-2.43	SEMA3E
216037_x_at	2.27e-25	6.03e-27	-1.29e+01	50.4989865	-5.35e-01	TCF7L2
219580_s_at	2.31e-25	6.14e-27	1.29e+01	50.4812549	1.71	TMC5
225673_at	2.37e-25	6.29e-27	-1.29e+01	50.4566492	-9.60e-01	MYADM
205724_at	2.37e-25	6.31e-27	1.29e+01	50.4540423	3.29	PKP1
213663_s_at	2.41e-25	6.42e-27	-1.29e+01	50.4359155	-2.53	FAM134B
200903_s_at	2.42e-25	6.44e-27	1.29e+01	50.4338394	9.58e-01	AHCY
232459_at	2.43e-25	6.49e-27	-1.29e+01	50.425715	-1.71	
205051_s_at	2.44e-25	6.52e-27	-1.29e+01	50.4203501	-8.91e-01	KIT
205141_at	2.48e-25	6.62e-27	-1.29e+01	50.4057976	-2.02	ANG
213741_s_at	2.54e-25	6.79e-27	1.29e+01	50.3810787	1.24	KPNA1
203349_s_at	2.55e-25	6.81e-27	-1.29e+01	50.3780533	-7.22e-01	ETV5
229163_at	2.57e-25	6.88e-27	-1.29e+01	50.3677002	-2.04	CAMK2N1
241631_at	2.60e-25	6.97e-27	-1.29e+01	50.3542717	-1.53	ARHGEF40
204632_at	2.67e-25	7.14e-27	1.29e+01	50.3304377	1.20	RPS6KA4
225575_at	2.67e-25	7.16e-27	-1.29e+01	50.3281533	-1.15	LIFR
232867_at	2.68e-25	7.19e-27	1.29e+01	50.3241324	1.13	
202199_s_at	2.72e-25	7.30e-27	1.29e+01	50.3091283	1.45	SRPK1
200762_at	2.80e-25	7.53e-27	-1.29e+01	50.2773745	-4.90e-01	DPYSL2
231711_at	2.86e-25	7.70e-27	1.29e+01	50.2554015	2.98	ACPP
221796_at	2.87e-25	7.72e-27	-1.29e+01	50.2525315	-1.50	NTRK2
219109_at	2.90e-25	7.81e-27	-1.29e+01	50.2419204	-7.19e-01	SPAG16
227180_at	2.92e-25	7.86e-27	1.29e+01	50.2354761	1.24	ELOVL7
204638_at	2.99e-25	8.07e-27	1.29e+01	50.2087432	1.75	ACP5
235668_at	3.00e-25	8.10e-27	1.29e+01	50.2056292	1.22	PRDM1
202900_s_at	3.02e-25	8.15e-27	1.29e+01	50.19911	6.38e-01	NUP88
237032_x_at	3.05e-25	8.23e-27	1.29e+01	50.1895468	1.74	SIPA1L1
218796_at	3.08e-25	8.33e-27	1.29e+01	50.1777218	1.26	FERMT1
205335_s_at	3.09e-25	8.35e-27	1.29e+01	50.1748363	4.49e-01	SRP19
201157_s_at	3.11e-25	8.41e-27	1.29e+01	50.1680538	8.68e-01	NMT1
226102_at	3.15e-25	8.54e-27	-1.29e+01	50.1519362	-7.84e-01	ZKSCAN8
207543_s_at	3.22e-25	8.73e-27	-1.28e+01	50.1306597	-9.18e-01	P4HA1
227342_s_at	3.22e-25	8.74e-27	-1.28e+01	50.130004	-2.62	MYEOV
228569_at	3.26e-25	8.85e-27	-1.28e+01	50.1166807	-7.22e-01	PAPOLA
212295_s_at	3.29e-25	8.92e-27	1.28e+01	50.1088987	4.52e-01	SLC7A1
